id,Title,Date,Permalink,Research Topics,Press Types,Categories,Year,Press Mentions,People Reached,Top Outlets,Notes
6606,CIERA Research Assistant Professor Giacomo Fragione Receives NASA Grant for LISA Preparatory Science Program,2021-11-01,https://ciera.northwestern.edu/2021/11/01/ciera-professor-giacomo-fragione-receives-nasa-grant-for-lisa-preparatory-science-program/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy|Stellar Dynamics & Stellar Populations,CIERA Stories,Achievement|Science,2021,65,432560655,"ABC7, WBEZ",
6642,Black holes of ‘all shapes and sizes’ in new gravitational-wave catalog,2021-11-08,https://ciera.northwestern.edu/2021/11/08/black-holes-of-all-shapes-and-sizes-in-new-gravitational-wave-catalog/,Gravitational Waves & Multi-Messenger Astronomy,External Press|Northwestern Press,Science,2021,0,,"ABC7, WBEZ",Included local evening news feature
6662,CIERA Welcomes New Faculty Member Adam Miller,2021-09-01,https://ciera.northwestern.edu/2021/09/01/ciera-welcomes-new-faculty-member-adam-miller/,Life & Death of Stars,CIERA Stories,Achievement,2020,79,157701,Cosmos Magazine,
6664,Phil Plait Presents 12th Annual CIERA Public Lecture,2021-10-21,https://ciera.northwestern.edu/2021/10/21/phil-plait-presents-12th-annual-ciera-public-lecture/,Exoplanets & The Solar System,CIERA Stories,Event|Outreach,2021,61,962070,"ABC7, WBEZ",
6747,Looking forward to a huge leap in space exploration,2021-12-17,https://ciera.northwestern.edu/2021/12/17/looking-forward-to-a-huge-leap-in-space-exploration/,Black Holes & Dead Stars|Galaxies & Cosmology,Northwestern Press,Achievement|Science,2021,,,,
6776,Astronomers capture red supergiant’s death throes,2022-01-06,https://ciera.northwestern.edu/2022/01/06/astronomers-capture-red-supergiants-death-throes/,Life & Death of Stars,Northwestern Press,Science,2021,,,,
6828,"Nearly 1,000 mysterious strands revealed in Milky Way’s center",2022-01-26,https://ciera.northwestern.edu/2022/01/26/nearly-1000-mysterious-strands-revealed-in-milky-ways-center/,Galaxies & Cosmology,Northwestern Press,Science,2021,,,,
6871,Wen-fai Fong receives Cottrell Scholar Award,2022-02-09,https://ciera.northwestern.edu/2022/02/09/wen-fai-fong-receives-cottrell-scholar-award/,Life & Death of Stars,Northwestern Press,Achievement|Education,2021,,,,
6885,Wen-fai Fong named Sloan Research Fellow,2022-02-15,https://ciera.northwestern.edu/2022/02/15/six-northwestern-professors-named-sloan-research-fellows/,Life & Death of Stars,Northwestern Press,Achievement,2021,,,,
6919,High School Student and CIERA Postdoctoral Fellow Mentor Publish Star Formation Simulation Research,2022-02-23,https://ciera.northwestern.edu/2022/02/23/high-school-student-and-ciera-postdoctoral-fellow-mentor-publish-star-formation-simulation-research/,Life & Death of Stars,CIERA Stories,Data Science & Computing|Education|Outreach|Science,2021,36,3944060,Cosmos Magazine,
6926,Conference in snowy Aspen brings astrophysicists together,2022-02-24,https://ciera.northwestern.edu/2022/02/24/conference-in-snowy-aspen-brings-astrophysicists-together/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy|Stellar Dynamics & Stellar Populations,CIERA Stories,Event|Science,2021,0,,"Mashable, CNN, BBC, CNET, Ars Technica, LiveScience (need links)",Included local evening news feature
6944,Kilonova afterglow potentially spotted for first time,2022-02-28,https://ciera.northwestern.edu/2022/02/28/kilonova-afterglow-potentially-spotted-for-first-time/,Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars,Northwestern Press,Science,2021,78,835118,Cosmos Magazine,
6999,CIERA High School Researcher is Regeneron National Science Talent Search Grand Prize Winner,2022-03-16,https://ciera.northwestern.edu/2022/03/16/ciera-high-school-research-is-regeneron-national-science-talent-search-grand-prize-winner/,Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories|External Press,Achievement|Education|Outreach,2021,31,362606,ANI,
7024,Ariadna Murguia Berthier Top 3 Finalist for AAS HEAD Dissertation Prize,2022-04-01,https://ciera.northwestern.edu/2022/04/01/ariadna-murguia-berthier-top-3-finalist-for-aas-head-dissertation-prize/,Black Holes & Dead Stars|Stellar Dynamics & Stellar Populations,CIERA Stories,Achievement,2021,69,366250,"•	The Independent, Nov. 21, 2022
•	Space.com, Nov. 25, 2022",
7031,Monica Gallegos Garcia Selected for 2022 Bouchet Honor Society,2022-04-06,https://ciera.northwestern.edu/2022/04/06/monica-gallegos-garcia-selected-for-2022-bouchet-honor-society/,,CIERA Stories,Achievement,2021,37,602738,"•	WTTW, Sept. 12, 2022",
7033,CIERA Astronomers Travel to Mexico to Install TolTEC Camera,2022-04-06,https://ciera.northwestern.edu/2022/04/06/ciera-astronomers-travel-to-mexico-to-install-toltec-camera/,Life & Death of Stars,CIERA Stories,Science,2021,,,,
7040,Five New Postdoctoral Researchers Join CIERA,2022-04-08,https://ciera.northwestern.edu/2022/04/08/five-new-postdoctoral-researchers-join-ciera/,Black Holes & Dead Stars|Exoplanets & The Solar System|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars|Stellar Dynamics & Stellar Populations,CIERA Stories,Achievement,2021,,,,
7060,ALMA Community Day,2022-04-18,https://ciera.northwestern.edu/2022/04/18/alma-community-day/,Black Holes & Dead Stars|Exoplanets & The Solar System,CIERA Stories,Achievement|Event,2021,85,1573962,"•	Space Daily, Aug. 15, 2022",
7066,Dying Stars’ Cocoons Might Explain Fast Blue Optical Transients,2022-04-20,https://ciera.northwestern.edu/2022/04/20/dying-stars-cocoons-might-explain-fast-blue-optical-transients/,Life & Death of Stars,External Press|Northwestern Press,Science,2021,,,,
7084,Erin Cox Awarded NSF MPS-Ascend Fellowship,2022-04-29,https://ciera.northwestern.edu/2022/04/29/erin-cox-awarded-nsf-mps-ascend-fellowship/,Life & Death of Stars,CIERA Stories,Achievement,2021,,,,
7104,Tarraneh Eftekhari Named NASA Einstein Fellow,2022-05-03,https://ciera.northwestern.edu/2022/05/03/tarraneh-eftekhari-named-nasa-einstein-fellow/,Life & Death of Stars,CIERA Stories,Achievement,2021,1,1647928,"Space.com, Gizmodo, CNET, Mashable, IFLScience, Yahoo!, MSN",
7146,CIERA'S Inaugural Astronomy Night Out,2022-05-20,https://ciera.northwestern.edu/2022/05/20/cieras-inaugural-astronomy-night-out/,Life & Death of Stars,CIERA Stories,Event|Outreach,2021,,,,
7155,Alex Gurvich Wins Northwestern's Data Visualization Contest,2022-06-07,https://ciera.northwestern.edu/2022/06/07/alex-gurvich-wins-northwesterns-data-visualization-contest/,Galaxies & Cosmology,CIERA Stories,Achievement|Data Science & Computing,2021,,,,
7157,May 15 Lunar Eclipse Public Viewing,2022-06-08,https://ciera.northwestern.edu/2022/06/08/may-15-lunar-eclipse-public-viewing/,,CIERA Stories|External Press,Event|Outreach,2021,17,279507,Cosmos Magazine,
7162,CIERA Researchers Quoted in Sky & Telescope June Cover Story,2022-06-01,https://ciera.northwestern.edu/2022/06/01/ciera-researchers-quoted-in-sky-telescope-june-cover-story/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories|External Press,Achievement|Outreach,2021,,,,
7177,Wandering star disrupts stellar nursery,2022-06-13,https://ciera.northwestern.edu/2022/06/13/wandering-star-disrupts-stellar-nursery/,Life & Death of Stars,External Press|Northwestern Press,Science,2021,8,6315920,,
7196,CIERA Faculty member successfully launches new conference on Intermediate-Mass Black Holes,2022-06-21,https://ciera.northwestern.edu/2022/06/21/ciera-faculty-member-successfully-launches-new-conference-on-intermediate-mass-black-holes/,Black Holes & Dead Stars|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars|Stellar Dynamics & Stellar Populations,CIERA Stories,Event|Science,2021,,,,
7205,SCOPE Program rising in numbers and influence,2022-06-21,https://ciera.northwestern.edu/2022/06/21/scope-program-rising-in-numbers-and-influence/,,CIERA Stories,Education|Interdisciplinary,2021,,,,
7223,"Falling stardust, wobbly jets explain blinking gamma ray bursts",2022-06-29,https://ciera.northwestern.edu/2022/06/29/falling-stardust-wobbly-jets-explain-blinking-gamma-ray-bursts/,Black Holes & Dead Stars,Northwestern Press,Science,2021,64,98142,Cosmos Magazine,
7243,CIERA student's paper highlighted by NASA's SOFIA Science Center,2022-07-08,https://ciera.northwestern.edu/2022/07/08/ciera-students-paper-highlighted-by-nasas-sofia-science-center/,Life & Death of Stars,External Press,Science,2021,,,,
7265,Northwestern astrophysicists snag early time on James Webb Space Telescope,2022-07-12,https://ciera.northwestern.edu/2022/07/12/northwestern-astrophysicists-snag-early-time-on-james-webb-space-telescope/,Galaxies & Cosmology|Life & Death of Stars,Northwestern Press,Achievement|Science,2021,80,453892,"•	Science, Oct. 28, 2022
•	Wired, Oct. 26, 2022
•	Scientific American, Oct. 21, 2022
•	South China Morning Post, Oct. 21, 2022
•	CNET, Oct. 20, 2022
•	The Economist, Oct. 19, 2022
•	Business Insider, Oct. 18, 2022
•	CNN, Oct. 18, 2022
•	Salon, Oct. 18, 2022
•	Space.com, Oct. 18, 2022
•	The Times (London), Oct. 18, 2022
•	Axios, Oct. 17, 2022
•	IFL Science, Oct. 17, 2022
•	Mashable, Oct. 17, 2022
•	Forbes, Oct. 14, 2022
•	Gizmodo, Oct. 14, 2022
•	Vice, Oct. 11, 2022",
7285,Explosive neutron star merger captured for first time in millimeter light,2022-08-03,https://ciera.northwestern.edu/2022/08/03/explosive-neutron-star-merger-captured-for-first-time-in-millimeter-light/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars,Northwestern Press,Science,2021,88,19127,"CNET, Sky and Telescope",
7296,Stars determine their own masses,2022-08-08,https://ciera.northwestern.edu/2022/08/08/stars-determine-their-own-masses/,Life & Death of Stars,External Press|Northwestern Press,Science,2021,,,,
7305,LSST observations of tidal disruption events may uncover existence of dark matter particles,2022-08-12,https://ciera.northwestern.edu/2022/08/12/lsst-observations-of-tidal-disruption-events-may-uncover-existence-of-dark-matter-particles/,Black Holes & Dead Stars|Galaxies & Cosmology,CIERA Stories,Science,2021,,,,
7306,Women astronomers leading the revolution,2022-08-11,https://ciera.northwestern.edu/2022/08/11/women-astronomers-leading-the-revolution/,Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Achievement|Outreach,2021,0,,"•	Science, Oct. 28, 2022
•	Wired, Oct. 26, 2022
•	Scientific American, Oct. 21, 2022
•	South China Morning Post, Oct. 21, 2022
•	CNET, Oct. 20, 2022
•	The Economist, Oct. 19, 2022
•	Business Insider, Oct. 18, 2022
•	CNN, Oct. 18, 2022
•	Salon, Oct. 18, 2022
•	Space.com, Oct. 18, 2022
•	The Times (London), Oct. 18, 2022
•	Axios, Oct. 17, 2022
•	IFL Science, Oct. 17, 2022
•	Mashable, Oct. 17, 2022
•	Forbes, Oct. 14, 2022
•	Gizmodo, Oct. 14, 2022
•	Vice, Oct. 11, 2022",
7325,Northwestern rocket to image supernova remnant,2022-08-11,https://ciera.northwestern.edu/2022/08/11/northwestern-rocket-to-image-supernova-remnant/,Black Holes & Dead Stars|Life & Death of Stars,Northwestern Press,Event|Science,2021,,,,
7350,CIERA Postdocs Advance to New Positions,2022-09-14,https://ciera.northwestern.edu/2022/09/14/ciera-postdocs-advance-to-new-positions-4/,,CIERA Stories,Achievement,2022,0,,"•	WTTW, Sept. 12, 2022",
7355,REACH 2022 Sessions Back In-Person,2022-09-16,https://ciera.northwestern.edu/2022/09/16/reach-2022-sessions/,Black Holes & Dead Stars|Exoplanets & The Solar System|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars|Stellar Dynamics & Stellar Populations,CIERA Stories,Education|Outreach,2022,,,,
7357,RET 2022 Completion of a Successful First Year,2022-09-01,https://ciera.northwestern.edu/2022/09/01/ret-2022/,Black Holes & Dead Stars|Exoplanets & The Solar System|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars|Stellar Dynamics & Stellar Populations,CIERA Stories,Education|Outreach,2021,0,,"•	Space Daily, Aug. 15, 2022",
7358,REU Welcomed 14 Students to Campus for a Successful 2022 Summer,2022-09-12,https://ciera.northwestern.edu/2022/09/12/reu-2022/,Black Holes & Dead Stars|Exoplanets & The Solar System|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars|Stellar Dynamics & Stellar Populations,CIERA Stories,Education|Interdisciplinary|Outreach,2022,,,,
7359,X-shaped radio galaxies might form more simply than expected,2022-08-29,https://ciera.northwestern.edu/2022/08/29/x-shaped-radio-galaxies-might-form-more-simply-than-expected/,Black Holes & Dead Stars|Galaxies & Cosmology,Northwestern Press,Science,2021,,,,
7376,The Recipient of the 2022 Robert J. Trumpler Award is Dr. Ariadna Murguia Berthier,2022-08-31,https://ciera.northwestern.edu/2022/08/31/the-recipient-of-the-2022-robert-j-trumpler-award-is-dr-ariadna-murguia-berthier/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Achievement,2021,,,,
7385,Northwestern astrophysicist contributes to Webb’s first exoplanet image,2022-09-01,https://ciera.northwestern.edu/2022/09/01/northwestern-astrophysicist-contributes-to-webbs-first-exoplanet-image/,Exoplanets & The Solar System,External Press|Northwestern Press,Science,2021,,,,
7400,CIERA Welcomes New Faculty Members: Allison Strom and Jason Wang,2022-09-06,https://ciera.northwestern.edu/2022/09/06/ciera-welcomes-new-faculty-members-allison-strom-and-jason-wang/,Exoplanets & The Solar System|Galaxies & Cosmology,CIERA Stories,Achievement,2022,,,,
7449,A quick jump into space — and back — for pictures of ‘star stuff’,2022-08-29,https://ciera.northwestern.edu/2022/08/29/a-quick-jump-into-space-and-back-for-pictures-of-star-stuff/,Black Holes & Dead Stars|Life & Death of Stars,Northwestern Press,Interdisciplinary|Science,2021,0,,,
7610,CIERA welcomes DSFP back to Northwestern,2022-10-12,https://ciera.northwestern.edu/2022/10/12/ciera-welcomes-dsfp-back-to-northwestern/,,CIERA Stories,Data Science & Computing|Education|Event|Interdisciplinary,2022,,,,
7631,The 2023 APS Francis M. Pipkin Award Has Been Given to Andrew Geraci,2022-10-13,https://ciera.northwestern.edu/2022/10/13/the-2023-aps-francis-m-pipkin-award-has-been-given-to-andrew-geraci/,,CIERA Stories,Achievement,2022,38,152146598,MSN,
7634,Carolyn Porco Presents 13th Annual CIERA Public Lecture,2022-11-07,https://ciera.northwestern.edu/2022/11/07/carolyn-porco-presents-13th-annual-ciera-public-lecture/,Exoplanets & The Solar System,CIERA Stories,Event|Outreach,2022,45,42292,ANI,As of 2023-05-09
7643,Brightest-ever gamma-ray burst breaks records,2022-10-18,https://ciera.northwestern.edu/2022/10/18/brightest-ever-gamma-ray-burst-breaks-records/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars,External Press|Northwestern Press,Science,2022,,,,
7657,CIERA Alum Carl Rodriguez wins Packard Fellowship,2022-10-20,https://ciera.northwestern.edu/2022/10/20/ciera-alum-carl-rodriguez-wins-packard-fellowship/,Gravitational Waves & Multi-Messenger Astronomy|Stellar Dynamics & Stellar Populations,CIERA Stories,Achievement,2022,65,37683287,"•	The Independent, Nov. 21, 2022
•	Space.com, Nov. 25, 2022",
7698,CIERA Hosts SEDM & ZTF,2022-11-04,https://ciera.northwestern.edu/2022/11/04/ciera-hosts-sedm-ztf/,Life & Death of Stars,CIERA Stories,Event,2022,,,,
7705,ALMA Data Reduction Workshop,2022-11-14,https://ciera.northwestern.edu/2022/11/14/alma-data-reduction-workshop/,,CIERA Stories,Education|Event,2022,8,285271,Cosmos Magazine,
7706,Explore the Cosmos with CIERA,2022-11-11,https://ciera.northwestern.edu/2022/11/11/explore-the-cosmos-with-ciera/,,CIERA Stories,Achievement|Event|Outreach,2022,,,,
7711,What makes gamma-ray bursts blink on and off?,2022-11-08,https://ciera.northwestern.edu/2022/11/08/what-makes-gamma-ray-bursts-blink-on-and-off/,,External Press,Science,2022,,,,
7735,Short gamma-ray bursts traced farther into distant universe,2022-11-21,https://ciera.northwestern.edu/2022/11/21/short-gamma-ray-bursts-traced-farther-into-distant-universe/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,External Press|Northwestern Press,Science,2022,,,,
7744,Team with Northwestern astrophysicists competes for $300 million,2022-11-28,https://ciera.northwestern.edu/2022/11/28/team-with-northwestern-astrophysicists-competes-for-300-million/,Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars,Northwestern Press,Achievement|Science,2022,,,,
7757,REU Site Directors Meeting Led by CIERA's Aaron Geller,2022-12-08,https://ciera.northwestern.edu/2022/12/08/reu-site-directors-meeting-led-by-ciera-member/,,CIERA Stories,Education|Event|Interdisciplinary,2022,80,1020348026,,
7765,"CIERA Interdisciplinary Colloquium: Enectalí Figueroa-Feliciano Presents ""Extremely Cool Detectors On a Fireball: Launching the Micro-X Sounding Rocket""",2022-12-16,https://ciera.northwestern.edu/2022/12/16/ciera-interdisciplinary-colloquium-enectali-figueroa-feliciano-presents-extremely-cool-detectors-on-a-fireball-launching-the-micro-x-sounding-rocket/,Black Holes & Dead Stars|Life & Death of Stars,CIERA Stories,Event|Interdisciplinary,2022,109,616199,"•	WTTW, Sept. 12, 2022",
7768,Surprise kilonova upends established understanding of long gamma-ray bursts,2022-12-07,https://ciera.northwestern.edu/2022/12/07/surprise-kilonova-upends-established-understanding-of-long-gamma-ray-bursts/,Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars,External Press|Northwestern Press,Science,2022,45,20295513,"•	WTTW, Sept. 12, 2022",
7797,Local Group Cluster Search led by CIERA Postdoctoral Fellow Cliff Johnson,2023-01-06,https://ciera.northwestern.edu/2023/01/06/the-local-group-cluster-search-led-by-ciera-postdoctoral-fellow-cliff-johnson-recently-published-results/,Life & Death of Stars|Stellar Dynamics & Stellar Populations,CIERA Stories,Education|Outreach|Science,2022,0,,"Mashable, CNN, BBC, CNET, Ars Technica, LiveScience (need links)",
7845,Graduate Student Jillian Rastinejad Spotlighted on NASA Universe,2023-01-05,https://ciera.northwestern.edu/2023/01/05/ciera-graduate-student-jillian-rastinejad-spotlighted-on-nasa-universe/,Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars,CIERA Stories,Achievement,2022,,,,
7881,Researchers develop Firefly: an innovation in interactive particle visualization,2023-01-10,https://ciera.northwestern.edu/2023/01/10/researchers-develop-firefly-an-innovation-in-interactive-particle-visualization/,Black Holes & Dead Stars|Exoplanets & The Solar System|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars|Stellar Dynamics & Stellar Populations,CIERA Stories,Data Science & Computing|Interdisciplinary|Outreach,2022,3,103829,ANI,As of 2023-05-09
7894,Professor Dave Meyer retires after 35 years at Northwestern,2023-01-11,https://ciera.northwestern.edu/2023/01/11/professor-dave-meyer-retires-after-35-years-at-northwestern/,,CIERA Stories,Achievement,2022,,,,
7914,Research Student Madeline Oh Named a Top 300 Teen Scientist by Regeneron Science Talent Search,2023-01-13,https://ciera.northwestern.edu/2023/01/13/ciera-research-student-madeline-oh-named-scholar-in-the-regeneron-science-talent-search/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Achievement|Education,2022,2,557659,,
7916,First exoplanet detected with Gaia satellite found to be undergoing nuclear fusion,2023-01-18,https://ciera.northwestern.edu/2023/01/18/first-exoplanet-detected-with-gaia-satellite-found-to-be-undergoing-nuclear-fusion/,Exoplanets & The Solar System,CIERA Stories|External Press,Science,2022,,,,
7918,Ultracool dwarf binary stars break records,2023-01-17,https://ciera.northwestern.edu/2023/01/17/ultracool-dwarf-binary-stars-break-records/,Life & Death of Stars,External Press|Northwestern Press,Science,2022,0,,"WGN TV, Chicago Sun-Times, Fox32 Chicago, WTTW Chicago Tonight",
7954,CIERA REU Students Present at 241st Meeting of the AAS,2023-01-23,https://ciera.northwestern.edu/2023/01/23/ciera-reu-students-present-at-241st-meeting-of-the-aas/,Black Holes & Dead Stars|Exoplanets & The Solar System|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Stellar Dynamics & Stellar Populations,CIERA Stories,Education|Event|Interdisciplinary,2022,3,532364,"•	Space Daily, Aug. 15, 2022",As of 2023-05-09
7996,Watch distant worlds dance around their sun,2023-01-31,https://ciera.northwestern.edu/2023/01/31/watch-distant-worlds-dance-around-their-sun/,Exoplanets & The Solar System,External Press|Northwestern Press,Outreach|Science,2022,,,,
8015,Graduate student's photos of green comet featured in major media outlets,2023-02-03,https://ciera.northwestern.edu/2023/02/03/green-comet-visible-in-the-night-sky-for-first-time-since-stone-age-makes-its-closest-pass-by-earth/,Galaxies & Cosmology,External Press,Outreach,2022,1,12661,,Included local evening news feature
8054,Postdoc Anna Childs discusses M-dwarfs on SETI Live Broadcast,2023-02-16,https://ciera.northwestern.edu/2023/02/16/postdoc-anna-childs-discusses-m-dwarfs-on-seti-live-broadcast/,Exoplanets & The Solar System,CIERA Stories,Event|Outreach,2022,14,2349700,,
8056,CIERA Alum Daniel Anglés-Alcázar wins Cottrell Scholar Award,2023-02-16,https://ciera.northwestern.edu/2023/02/16/ciera-alum-daniel-angles-alcazar-wins-cottrell-scholar-award/,Galaxies & Cosmology,CIERA Stories,Achievement,2022,20,740861,,
8061,Wen-fai Fong named ‘Rising Star’ by Astronomy Magazine,2023-02-16,https://ciera.northwestern.edu/2023/02/16/wen-fai-fong-named-rising-star-by-astronomy-magazine/,Black Holes & Dead Stars,External Press|Northwestern Press,Achievement,2022,,,,
8085,"Climate of Mars, past and future: a CIERA Interdisciplinary Colloquium by Edwin Kite",2023-03-28,https://ciera.northwestern.edu/2023/03/28/climate-of-mars-past-and-future-a-ciera-interdisciplinary-colloquium-by-edwin-kite/,Exoplanets & The Solar System,CIERA Stories,Event|Interdisciplinary,2022,,,,
8125,REU Student Claire Zwicker Wins Chambliss Honorable Mention for Research Poster at AAS,2023-03-28,https://ciera.northwestern.edu/2023/03/28/reu-student-claire-zwicker-wins-chambliss-honorable-mention-for-research-poster-at-aas/,Stellar Dynamics & Stellar Populations,CIERA Stories,Achievement|Data Science & Computing|Education|Interdisciplinary,2022,0,,"•	Science, Oct. 28, 2022
•	Wired, Oct. 26, 2022
•	Scientific American, Oct. 21, 2022
•	South China Morning Post, Oct. 21, 2022
•	CNET, Oct. 20, 2022
•	The Economist, Oct. 19, 2022
•	Business Insider, Oct. 18, 2022
•	CNN, Oct. 18, 2022
•	Salon, Oct. 18, 2022
•	Space.com, Oct. 18, 2022
•	The Times (London), Oct. 18, 2022
•	Axios, Oct. 17, 2022
•	IFL Science, Oct. 17, 2022
•	Mashable, Oct. 17, 2022
•	Forbes, Oct. 14, 2022
•	Gizmodo, Oct. 14, 2022
•	Vice, Oct. 11, 2022",
8131,Northwestern to host gravitational-wave researchers from around the globe,2023-03-08,https://ciera.northwestern.edu/2023/03/08/northwestern-to-host-gravitational-wave-researchers-from-around-the-globe/,Gravitational Waves & Multi-Messenger Astronomy,Northwestern Press,Event,2022,,,,
8153,"Origin, Evolution and Habitability of Planet Earth: a CIERA Interdisciplinary Colloquium by David Bercovici",2023-04-04,https://ciera.northwestern.edu/2023/04/04/origin-evolution-and-habitability-of-planet-earth-a-ciera-interdisciplinary-colloquium-by-david-bercovici/,Exoplanets & The Solar System,CIERA Stories,Event|Interdisciplinary,2022,10,2857204,"•	The Independent, Nov. 21, 2022
•	Space.com, Nov. 25, 2022",
8166,International LIGO-Virgo-KAGRA Collaboration Meeting hosted by CIERA,2023-04-14,https://ciera.northwestern.edu/2023/04/14/international-ligo-virgo-kagra-collaboration-meeting-hosted-by-ciera/,Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Event,2022,,,,
8173,Star Eyes outreach initiative communicates new science through new music,2023-04-17,https://ciera.northwestern.edu/2023/04/17/star-eyes-outreach-initiative-communicates-new-science-through-new-music/,Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Event|Interdisciplinary|Outreach,2022,,,,
8204,Introducing CIERA's Eleven New Postdocs!,2023-04-18,https://ciera.northwestern.edu/2023/04/18/introducing-cieras-eleven-new-postdocs/,Black Holes & Dead Stars|Exoplanets & The Solar System|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars|Stellar Dynamics & Stellar Populations,CIERA Stories,Achievement,2022,,,,
8223,CIERA Connections: Ben Nelson on careers in data science,2023-04-20,https://ciera.northwestern.edu/2023/04/20/ciera-connections-ben-nelson-on-careers-in-data-science/,,CIERA Stories,Data Science & Computing|Education|Event|Interdisciplinary,2022,,,,
8226,Data Science Challenges in Gravitational Wave Surveys: a CIERA Interdisciplinary Colloquium by Tyson Littenburg,2023-04-20,https://ciera.northwestern.edu/2023/04/20/data-science-challenges-in-gravitational-wave-surveys-a-ciera-interdisciplinary-colloquium-by-tyson-littenburg/,Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Data Science & Computing|Event|Interdisciplinary,2022,0,,"Mashable, CNN, BBC, CNET, Ars Technica, LiveScience (need links)",
8247,CIERA Associate Faculty Jian Cao Elected to American Academy of Arts and Sciences,2023-04-25,https://ciera.northwestern.edu/2023/04/25/ciera-associate-faculty-jian-cao-elected-to-american-academy-of-arts-and-sciences/,,Northwestern Press,Achievement|Interdisciplinary,2022,,,,
8250,Medium-sized black holes eat stars like messy toddlers,2023-04-25,https://ciera.northwestern.edu/2023/04/25/medium-sized-black-holes-eat-stars-like-messy-toddlers/,Black Holes & Dead Stars,External Press|Northwestern Press,Science,2022,20,68799244,"•	Space.com, June 16, 2022
•	CNET, June 14, 2022
•	IFL Science, June 14, 2022",
8271,Postdoc Caitlin Witt named finalist of Cecilia Payne-Gaposchkin Thesis Award,2023-04-28,https://ciera.northwestern.edu/2023/04/28/postdoc-caitlin-witt-named-finalist-of-cecilia-payne-gaposchkin-thesis-award/,Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Achievement,2022,,,,
8295,Gravity Spy 2.0 gears up for the next gravitational wave observing run,2023-05-18,https://ciera.northwestern.edu/2023/05/18/gravity-spy-2-0-gears-up-for-the-next-gravitational-wave-observing-run/,Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Data Science & Computing|Event|Interdisciplinary|Outreach,2022,,,,
8298,Monica Gallegos-Garcia awarded Northwestern Presidential Fellowship,2023-05-15,https://ciera.northwestern.edu/2023/05/15/monica-gallegos-garcia-awarded-northwestern-presidential-fellowship/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,Northwestern Press,Achievement,2022,,,,
8305,Four CIERA Members awarded NSF Graduate Research Fellowships,2023-05-16,https://ciera.northwestern.edu/2023/05/16/four-ciera-members-awarded-nsf-graduate-research-fellowships/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy|Stellar Dynamics & Stellar Populations,CIERA Stories,Achievement|Interdisciplinary,2022,,,,
8323,"""Interconnected: A Journey Through Inner and Outer Space"": A CIERA Interdisciplinary Colloquium by Nia Imara",2023-05-31,https://ciera.northwestern.edu/2023/05/31/interconnected-a-journey-through-inner-and-outer-space-a-ciera-interdisciplinary-colloquium-by-nia-imara/,Life & Death of Stars,CIERA Stories,Event|Interdisciplinary,2022,,,,
8335,Aaron Geller and Alex Gurvich showcase Firefly on AAS Journal Author Series,2023-06-01,https://ciera.northwestern.edu/2023/06/01/aaron-geller-and-alex-gurvich-showcase-firefly-on-aas-journal-author-series/,Black Holes & Dead Stars|Exoplanets & The Solar System|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars|Stellar Dynamics & Stellar Populations,CIERA Stories|External Press,Data Science & Computing|Event|Interdisciplinary|Outreach,2022,,,,
